Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
673,Young,,Sweat,,,Confetti,Blue Jersey,Blue,Dosbrak
674,Old,Winner Hat,Ad Beard,,Wayfarers,,Red Jersey,Red,Dosbrak
675,Standard,Wooly Hat,,,Wayfarers,Confetti,Red Jersey,Team,Dosbrak
676,Standard,BA Snapback,,,Bloody Eye,Yellow Card,Training Hoodie,Orange,Dosbrak
677,Standard,BA Snapback,,,,,Managers Jacket,Red,Dosbrak
678,Standard,,,,Wayfarers,Pigskin Ball,Training Hoodie,Black,Dosbrak
679,Standard,,,,,League Trophy,Red Jersey Torn,Black,Dosbrak
680,Standard,BA Snapback,,,Bloody Eye,,Patriot Flag,Orange,Dosbrak
681,Standard,,Sweat,,,Captain Armband,Black Jersey,Blue,Dosbrak
682,Old,,,,Bloody Eye,Fire Ball,White Jersey,Red,Dosbrak
683,Young,,,Gold Mouthguard,Wayfarers,Fire Ball,White Jersey,Blue,Dosbrak
684,Standard,,Sweat,Medal,,,White Jersey,Red,Dosbrak
685,Standard,Winner Hat,,,,,Red Jersey,Black,Dosbrak
686,Old,Winner Hat,Sweat,Gold Mouthguard,Bloody Eye,,Red Jersey,Blockasset,Dosbrak
687,Standard,,,,Wayfarers,Yellow Card,White Jersey,Green,Dosbrak
688,Standard,Wooly Hat,,Medal,,Please Buy Rooney,Red Jersey,Black,Dosbrak
689,Standard,Wooly Hat,,,Wayfarers,Fire Ball,Red Jersey,Blue,Dosbrak
690,Young,Title Crown,Sweat,,Bloody Eye,,Red Jersey,Green,Dosbrak
691,Standard,,Sweat,,,League Trophy,Red Jersey Torn,Black,Dosbrak
692,Young,,Sweat,,Laser Eyes,Confetti,Blue Jersey,Black,Dosbrak
693,Old,,,,Bloody Eye,,Blue Jersey,Black,Dosbrak
694,Young,BA Snapback,Sweat,,,,Black Jersey,Team,Dosbrak
695,Standard,Winner Hat,,,Wayfarers,League Trophy,Red Jersey Torn,Orange,Dosbrak
696,Standard,,,,,League Trophy,Red Jersey Torn,Black,Dosbrak
697,Standard,,,,Wayfarers,Fire Ball,White Jersey,Blue,Dosbrak
698,Standard,,,,,Captain Armband,Black Jersey,Orange,Dosbrak
699,Standard,,,,Wayfarers,,Managers Jacket,Blue,Dosbrak
700,Standard,Wooly Hat,,,,League Trophy,Red Jersey,Red,Dosbrak
701,Standard,BA Snapback,,,,Fire Ball,Astronaut,Blue,Dosbrak
702,Young,BA Snapback,,,,Fire Ball,Managers Jacket,Green,Dosbrak
703,Standard,BA Snapback,,,Wayfarers,Pigskin Ball,Black Jersey,Red,Dosbrak
704,Old,,,,,Yellow Card,Managers Jacket,Blue,Dosbrak
705,Standard,,,,Laser Eyes,Confetti,Managers Jacket,Black,Dosbrak
706,Young,BA Snapback,,,,League Trophy,Red Jersey Torn,Green,Dosbrak
707,Standard,Wooly Hat,,Medal,,Pigskin Ball,Red Jersey,Blue,Dosbrak
708,Standard,,,,,Confetti,Training Hoodie,Orange,Dosbrak
709,Standard,Wooly Hat,,,Wayfarers,,Red Jersey,Blockasset,Dosbrak
710,Standard,,,,,Boot Award,Red Jersey,Green,Dosbrak
711,Standard,,,,Laser Eyes,Please Buy Rooney,Black Jersey,Black,Dosbrak
712,Standard,,,,Wayfarers,,White Jersey,Black,Dosbrak
713,Standard,,,,Wayfarers,Pigskin Ball,White Jersey,Blue,Dosbrak
714,Young,BA Snapback,Sweat,,Laser Eyes,Pigskin Ball,Managers Jacket,Blockasset,Dosbrak
715,Standard,Wooly Hat,,,,,Red Jersey,Black,Dosbrak
716,Standard,,,,,Captain Armband,Black Jersey,Blue,Dosbrak
717,Standard,,,Gold Mouthguard,,Captain Armband,Black Jersey,Red,Dosbrak
718,Standard,Title Crown,England Paint,,Wayfarers,,,Red,Dosbrak
719,Old,Winner Hat,Ad Beard,Medal,Bloody Eye,Captain Armband,Black Jersey,Red,Dosbrak
720,Old,Winner Hat,,,,Pigskin Ball,Suit,Black,Dosbrak
721,Young,,,,,Captain Armband,Black Jersey,Red,Dosbrak
722,Standard,,England Paint,,Wayfarers,,,Green,Dosbrak
723,Standard,Wooly Hat,,,Laser Eyes,Pigskin Ball,Red Jersey,Red,Dosbrak
724,Standard,,,,Wayfarers,Pigskin Ball,Black Jersey,Orange,Dosbrak
725,Young,,,,Bloody Eye,League Trophy,Red Jersey Torn,Blockasset,Dosbrak
726,Young,Wooly Hat,Sweat,,Wayfarers,Boot Award,Red Jersey,Blue,Dosbrak
727,Old,,,Gold Mouthguard,,European Trophy,Red Jersey,Black,Dosbrak
728,Standard,,,,,,White Jersey,Red,Dosbrak
729,Young,Crown,,,,Captain Armband,Black Jersey,Blue,Dosbrak
730,Standard,,Sweat,,,European Trophy,Astronaut,Red,Dosbrak
731,Young,,,Medal,Bloody Eye,Pigskin Ball,Blue Jersey,Green,Dosbrak
732,Standard,,Sweat,,,Confetti,Red Jersey,Black,Dosbrak
733,Standard,BA Snapback,,Gold Mouthguard,Wayfarers,Yellow Card,Suit,Stadium,Dosbrak
734,Young,,Sweat,,,Yellow Card,White Jersey,Red,Dosbrak
735,Old,,,,Wayfarers,Please Buy Rooney,Red Jersey Torn,Blue,Dosbrak
736,Standard,BA Snapback,Sweat,,,League Trophy,Red Jersey Torn,Orange,Dosbrak
737,Standard,BA Snapback,,Gold Mouthguard,Bloody Eye,Yellow Card,Red Jersey,Black,Dosbrak
738,Standard,,,,,Confetti,Red Jersey,Blue,Dosbrak
739,Old,,,,Wayfarers,Fire Ball,Black Jersey,Stadium,Dosbrak
740,Old,,Sweat,Medal,,Fire Ball,Blue Jersey,Blue,Dosbrak
741,Old,,,,,Fire Ball,Blue Jersey,Black,Dosbrak
742,Old,,,Diamond Grill,Laser Eyes,Fire Ball,White Jersey,Blue,Dosbrak
743,Old,,,,,League Trophy,Red Jersey Torn,Green,Dosbrak
744,Standard,,Sweat,,,League Trophy,Red Jersey Torn,Orange,Dosbrak
745,Old,,,,Laser Eyes,Yellow Card,Blue Jersey,Red,Dosbrak
746,Old,BA Snapback,Sweat,,,Please Buy Rooney,Blue Jersey,Blockasset,Dosbrak
747,Old,Wooly Hat,,Medal,,,Red Jersey,Orange,Dosbrak
748,Standard,,,,Laser Eyes,Pigskin Ball,Suit,Red,Dosbrak
749,Standard,BA Snapback,,,Bloody Eye,,Training Hoodie,Red,Dosbrak
750,Old,Wooly Hat,,,,Confetti,Red Jersey,Orange,Dosbrak
751,Standard,,,,,,Managers Jacket,Black,Dosbrak
752,Old,BA Snapback,Ad Beard,,,Yellow Card,Suit,Red,Dosbrak
753,Standard,Wooly Hat,Sweat,Gold Mouthguard,Laser Eyes,Pigskin Ball,Red Jersey,Black,Dosbrak
754,Old,,,Medal,,Captain Armband,Black Jersey,Red,Dosbrak
755,Old,,Sweat,,Bloody Eye,Please Buy Rooney,White Jersey,Red,Dosbrak
756,Standard,Wooly Hat,,Diamond Grill,,Fire Ball,Red Jersey,Green,Dosbrak
757,Standard,,,,,Fire Ball,Patriot Flag,Green,Dosbrak
758,Young,Title Crown,,Medal,Bloody Eye,Diamond Ball,Training Hoodie,Orange,Dosbrak
759,Standard,Title Crown,Sweat,,Wayfarers,Fire Ball,Patriot Flag,Black,Dosbrak
760,Young,,,,Wayfarers,Pigskin Ball,Red Jersey,Orange,Dosbrak
761,Standard,,Sweat,,,Pigskin Ball,Black Jersey,Blockasset,Dosbrak
762,Standard,,,Gold Mouthguard,Laser Eyes,Pigskin Ball,Training Hoodie,Orange,Dosbrak
763,Old,,,,,Please Buy Rooney,Training Hoodie,Blockasset,Dosbrak
764,Old,,,Gold Mouthguard,Bloody Eye,Captain Armband,Black Jersey,Black,Dosbrak
765,Young,,,Gold Mouthguard,,Captain Armband,Black Jersey,Green,Dosbrak
766,Old,Winner Hat,,Gold Mouthguard,,European Trophy,Suit,Blue,Dosbrak
767,Standard,,,Gold Mouthguard,Wayfarers,League Trophy,Red Jersey Torn,Black,Dosbrak
768,Standard,BA Snapback,,,Wayfarers,Please Buy Rooney,Red Jersey,Green,Dosbrak
769,Standard,,Sweat,Diamond Grill,,Fire Ball,Patriot Flag,Black,Dosbrak
770,Standard,,,,Wayfarers,Confetti,Blue Jersey,Green,Dosbrak
771,Standard,Wooly Hat,Ad Beard,,,Captain Armband,Black Jersey,Green,Dosbrak
772,Standard,,,,,Captain Armband,Black Jersey,Blue,Dosbrak
773,Old,,,,,Please Buy Rooney,Suit,Team,Dosbrak
774,Standard,Title Crown,Sweat,,,Captain Armband,Black Jersey,Red,Dosbrak
775,Standard,,,,,,Patriot Flag,Blue,Dosbrak
776,Standard,Wooly Hat,Sweat,Gold Mouthguard,,Confetti,Red Jersey,Green,Dosbrak
777,Standard,,,,Wayfarers,Please Buy Rooney,Managers Jacket,Black,Dosbrak
778,Old,BA Snapback,Sweat,Medal,,Yellow Card,Blue Jersey,Black,Dosbrak
779,Old,,Sweat,Medal,Bloody Eye,Please Buy Rooney,White Jersey,Black,Dosbrak
780,Old,BA Snapback,,,,Yellow Card,Training Hoodie,Black,Dosbrak
781,Old,,,Gold Mouthguard,,,Suit,Orange,Dosbrak
782,Standard,,Sweat,Diamond Grill,,European Trophy,Suit,Red,Dosbrak
783,Standard,,,,Wayfarers,League Trophy,Red Jersey Torn,Blue,Dosbrak
784,Standard,,Sweat,,,Fire Ball,Suit,Red,Dosbrak
785,Standard,,,Medal,Bloody Eye,Pigskin Ball,Red Jersey,Black,Dosbrak
786,Standard,,,Gold Mouthguard,Bloody Eye,League Trophy,Red Jersey Torn,Red,Dosbrak
787,Old,,Sweat,,,Confetti,White Jersey,Black,Dosbrak
788,Old,,,Medal,,Captain Armband,Black Jersey,Red,Dosbrak
789,Standard,Winner Hat,,,,Please Buy Rooney,Managers Jacket,Red,Dosbrak
790,Standard,Wooly Hat,Sweat,,Wayfarers,,Red Jersey,Blue,Dosbrak
791,Standard,,England Paint,Gold Mouthguard,Bloody Eye,,,Orange,Dosbrak
792,Young,Wooly Hat,Sweat,,,Please Buy Rooney,Red Jersey,Red,Dosbrak
793,Standard,,Sweat,,,,Managers Jacket,Blue,Dosbrak
794,Young,,,,,,Black Jersey,Black,Dosbrak
795,Standard,,,,,Confetti,Suit,Red,Dosbrak
796,Standard,,Sweat,,Laser Eyes,League Trophy,Red Jersey Torn,Red,Dosbrak
797,Standard,,,,Wayfarers,Captain Armband,Black Jersey,Green,Dosbrak
798,Standard,,,,Wayfarers,Captain Armband,Black Jersey,Green,Dosbrak
799,Standard,,,Medal,,Yellow Card,Blue Jersey,Red,Dosbrak
800,Standard,,,,,,Black Jersey,Orange,Dosbrak
801,Standard,,,Gold Mouthguard,Wayfarers,Please Buy Rooney,White Jersey,Black,Dosbrak
802,Standard,,,,,Fire Ball,Red Jersey,Orange,Dosbrak
803,Standard,BA Snapback,Sweat,,,,Black Jersey,Orange,Dosbrak
804,Standard,,Sweat,Gold Mouthguard,,Captain Armband,Black Jersey,Blue,Dosbrak
805,Standard,BA Snapback,,,Wayfarers,,Red Jersey,Team,Dosbrak
806,Standard,,,,,Confetti,White Jersey,Red,Dosbrak
807,Standard,Winner Hat,,,,Fire Ball,Red Jersey,Black,Dosbrak
808,Standard,Title Crown,,,Bloody Eye,Please Buy Rooney,Black Jersey,Black,Dosbrak
809,Standard,,,,,Confetti,Training Hoodie,Green,Dosbrak
810,Standard,,Sweat,Medal,Wayfarers,Confetti,Red Jersey,Green,Dosbrak
811,Standard,BA Snapback,England Paint,,,,,Red,Dosbrak
812,Standard,,,Medal,,,White Jersey,Green,Dosbrak
813,Standard,,,,Bloody Eye,Yellow Card,Training Hoodie,Black,Dosbrak
814,Old,BA Snapback,,Medal,,,Red Jersey,Red,Dosbrak
815,Standard,,Sweat,,Bloody Eye,Captain Armband,Black Jersey,Orange,Dosbrak
816,Standard,,,,,Captain Armband,Black Jersey,Blockasset,Dosbrak
817,Standard,BA Snapback,,Medal,,,Blue Jersey,Green,Dosbrak
818,Standard,Wooly Hat,,,,Captain Armband,Black Jersey,Green,Dosbrak
819,Old,,,,Bloody Eye,Yellow Card,Red Jersey,Blue,Dosbrak
820,Standard,,,,,Pigskin Ball,Astronaut,Red,Dosbrak
821,Young,Wooly Hat,Sweat,,,Fire Ball,Red Jersey,Green,Dosbrak
822,Standard,,,,,Pigskin Ball,Red Jersey,Red,Dosbrak
823,Standard,BA Snapback,England Paint,,,,,Red,Dosbrak
824,Standard,Wooly Hat,,Medal,,Captain Armband,Black Jersey,Black,Dosbrak
825,Standard,,,Gold Mouthguard,,Captain Armband,Black Jersey,Red,Dosbrak
826,Standard,,Sweat,Gold Mouthguard,,Pigskin Ball,Suit,Red,Dosbrak
827,Standard,Wooly Hat,,,,European Trophy,Red Jersey,Green,Dosbrak
828,Standard,,,Diamond Grill,Wayfarers,,Suit,Blockasset,Dosbrak
829,Standard,Wooly Hat,,,Wayfarers,,Red Jersey,Blue,Dosbrak
830,Standard,Winner Hat,,,Wayfarers,Pigskin Ball,Red Jersey,Green,Dosbrak
831,Standard,Winner Hat,,,,Yellow Card,Astronaut,Orange,Dosbrak
832,Standard,BA Snapback,,,,Fire Ball,White Jersey,Black,Dosbrak
833,Standard,,Sweat,,,,Red Jersey,Red,Dosbrak
834,Standard,,Sweat,,Wayfarers,Fire Ball,Blue Jersey,Orange,Dosbrak
835,Young,,,,Bloody Eye,Yellow Card,Black Jersey,Green,Dosbrak
836,Old,,,,Laser Eyes,League Trophy,Red Jersey Torn,Green,Dosbrak
837,Standard,,,,,Confetti,White Jersey,Orange,Dosbrak
838,Standard,,,,,Pigskin Ball,Red Jersey,Red,Dosbrak
839,Standard,,,,Bloody Eye,Confetti,Red Jersey,Green,Dosbrak
840,Old,,Sweat,,Bloody Eye,Captain Armband,Black Jersey,Orange,Dosbrak
841,Standard,,,,Wayfarers,Diamond Ball,Training Hoodie,Orange,Dosbrak
842,Young,,,,Laser Eyes,League Trophy,Red Jersey Torn,Red,Dosbrak
843,Standard,,Sweat,Diamond Grill,Wayfarers,Please Buy Rooney,Black Jersey,Green,Dosbrak
844,Standard,BA Snapback,England Paint,,,,,Black,Dosbrak
845,Standard,Wooly Hat,,,Laser Eyes,Yellow Card,Red Jersey,Black,Dosbrak
846,Old,,,Medal,Laser Eyes,,Training Hoodie,Black,Dosbrak
847,Standard,Title Crown,,,,League Trophy,Red Jersey Torn,Red,Dosbrak
848,Old,,,,Bloody Eye,Fire Ball,White Jersey,Green,Dosbrak
849,Standard,,,,,Fire Ball,White Jersey,Blue,Dosbrak
850,Standard,Winner Hat,,,Wayfarers,Confetti,Patriot Flag,Black,Dosbrak
851,Standard,Wooly Hat,,,Bloody Eye,Confetti,Red Jersey,Orange,Dosbrak
852,Standard,,,,,Pigskin Ball,Managers Jacket,Orange,Dosbrak
853,Standard,Winner Hat,,,Wayfarers,Pigskin Ball,Patriot Flag,Black,Dosbrak
854,Young,,,Gold Mouthguard,,Fire Ball,Red Jersey,Green,Dosbrak
855,Standard,,,,,Yellow Card,White Jersey,Orange,Dosbrak
856,Standard,BA Snapback,,Diamond Grill,,Fire Ball,Suit,Orange,Dosbrak
857,Young,,,Medal,,,Red Jersey,Red,Dosbrak
858,Young,Wooly Hat,,Medal,Bloody Eye,League Trophy,Red Jersey,Black,Dosbrak
859,Standard,,Sweat,,,European Trophy,Red Jersey,Blue,Dosbrak
860,Standard,,,,,,Suit,Black,Dosbrak
861,Standard,,Sweat,,,Pigskin Ball,White Jersey,Blockasset,Dosbrak
862,Old,,,Gold Mouthguard,Bloody Eye,Please Buy Rooney,White Jersey,Green,Dosbrak
863,Standard,Wooly Hat,Sweat,Gold Mouthguard,Wayfarers,,Red Jersey,Orange,Dosbrak
864,Young,BA Snapback,,Medal,,Diamond Ball,Training Hoodie,Red,Dosbrak
865,Old,BA Snapback,,,Wayfarers,Boot Award,Suit,Green,Dosbrak
866,Old,,,,,Yellow Card,Training Hoodie,Black,Dosbrak
867,Old,,,,Bloody Eye,League Trophy,Red Jersey Torn,Team,Dosbrak
868,Standard,,,Medal,,Fire Ball,Training Hoodie,Blue,Dosbrak
869,Old,Title Crown,,,,European Trophy,Training Hoodie,Green,Dosbrak
870,Young,Winner Hat,,,,Pigskin Ball,Red Jersey,Red,Dosbrak
871,Old,BA Snapback,,,,Captain Armband,Black Jersey,Black,Dosbrak
872,Standard,,,Diamond Grill,,Confetti,Suit,Orange,Dosbrak
873,Standard,Winner Hat,England Paint,,,,,Red,Dosbrak
874,Standard,BA Snapback,Sweat,,,Fire Ball,White Jersey,Black,Dosbrak
875,Standard,,Sweat,,Wayfarers,Confetti,White Jersey,Red,Dosbrak
876,Standard,Title Crown,,,,Pigskin Ball,Red Jersey,Red,Dosbrak
877,Standard,,,,Bloody Eye,,Black Jersey,Orange,Dosbrak
878,Standard,,England Paint,,,,,Orange,Dosbrak
879,Standard,Winner Hat,England Paint,,Wayfarers,,,Green,Dosbrak
880,Old,,,,,Confetti,White Jersey,Red,Dosbrak
881,Standard,Title Crown,,,,European Trophy,Astronaut,Red,Dosbrak
882,Old,,,,Bloody Eye,Yellow Card,Red Jersey,Blue,Dosbrak
883,Standard,BA Snapback,,Medal,Wayfarers,Confetti,Blue Jersey,Black,Dosbrak
884,Old,Winner Hat,Sweat,Gold Mouthguard,Wayfarers,Confetti,Red Jersey,Team,Dosbrak
885,Old,,,Medal,,Captain Armband,Black Jersey,Black,Dosbrak
886,Old,,,,Laser Eyes,Confetti,Red Jersey Torn,Blockasset,Dosbrak
887,Young,,,,,League Trophy,Red Jersey Torn,Black,Dosbrak
888,Old,Title Crown,,,,Please Buy Rooney,White Jersey,Green,Dosbrak
889,Standard,BA Snapback,Sweat,,,Please Buy Rooney,Black Jersey,Blue,Dosbrak
890,Old,,,,,,Suit,Red,Dosbrak
891,Standard,Title Crown,,,,Yellow Card,Red Jersey,Orange,Dosbrak
892,Standard,Wooly Hat,Ad Beard,,Bloody Eye,Pigskin Ball,Red Jersey,Orange,Dosbrak
893,Standard,,,,,Pigskin Ball,Red Jersey,Red,Dosbrak
894,Standard,,,,Bloody Eye,League Trophy,Red Jersey Torn,Blockasset,Dosbrak
895,Old,,,Medal,Wayfarers,,Red Jersey,Red,Dosbrak
896,Standard,,,,Bloody Eye,Confetti,White Jersey,Orange,Dosbrak
897,Young,,,,Wayfarers,Pigskin Ball,Red Jersey,Green,Dosbrak
898,Standard,Winner Hat,Sweat,,Laser Eyes,Captain Armband,Black Jersey,Black,Dosbrak
899,Standard,,,Medal,,Pigskin Ball,Red Jersey,Green,Dosbrak
900,Young,,Ad Beard,Medal,Wayfarers,Please Buy Rooney,Managers Jacket,Red,Dosbrak
901,Young,Wooly Hat,,,Wayfarers,Pigskin Ball,Red Jersey,Black,Dosbrak
902,Standard,Winner Hat,,,,League Trophy,Red Jersey Torn,Green,Dosbrak
903,Standard,,,,,Yellow Card,Training Hoodie,Blue,Dosbrak
904,Standard,,,,,Fire Ball,Black Jersey,Red,Dosbrak
905,Standard,,,Medal,Wayfarers,League Trophy,Red Jersey Torn,Green,Dosbrak
906,Old,BA Snapback,Sweat,,,,Red Jersey,Orange,Dosbrak
907,Old,,,Medal,,Please Buy Rooney,Blue Jersey,Blue,Dosbrak
908,Standard,Wooly Hat,Sweat,,,League Trophy,Red Jersey,Black,Dosbrak
909,Old,,,Gold Mouthguard,,Confetti,Red Jersey,Orange,Dosbrak
910,Young,,,Diamond Grill,Wayfarers,Boot Award,White Jersey,Red,Dosbrak
911,Standard,,,,,Confetti,Patriot Flag,Blue,Dosbrak
912,Young,,,,,League Trophy,Red Jersey Torn,Red,Dosbrak
913,Old,BA Snapback,,,,Yellow Card,Suit,Green,Dosbrak
914,Standard,Winner Hat,,,,Pigskin Ball,Red Jersey,Orange,Dosbrak
915,Standard,BA Snapback,,,,Confetti,Blue Jersey,Red,Dosbrak
916,Old,,,,Wayfarers,Pigskin Ball,Blue Jersey,Orange,Dosbrak
917,Old,,Sweat,,Wayfarers,Yellow Card,Red Jersey,Black,Dosbrak
918,Old,,,,Laser Eyes,,Managers Jacket,Black,Dosbrak
919,Standard,Crown,,,Wayfarers,Yellow Card,Suit,Blue,Dosbrak
920,Old,Wooly Hat,,,Wayfarers,Fire Ball,Red Jersey,Blue,Dosbrak
921,Old,Wooly Hat,,,Wayfarers,Yellow Card,Red Jersey,Red,Dosbrak
922,Standard,,,,,European Trophy,Red Jersey,Orange,Dosbrak
923,Standard,Title Crown,,,Wayfarers,Captain Armband,Black Jersey,Black,Dosbrak
924,Standard,,,,,Pigskin Ball,White Jersey,Black,Dosbrak
925,Standard,Title Crown,,,Wayfarers,League Trophy,Red Jersey Torn,Red,Dosbrak
926,Standard,BA Snapback,Sweat,,,Pigskin Ball,White Jersey,Green,Dosbrak
927,Young,,,Medal,,Pigskin Ball,Training Hoodie,Black,Dosbrak
928,Old,,,Medal,Laser Eyes,Captain Armband,Black Jersey,Orange,Dosbrak
929,Old,,,Medal,,European Trophy,Red Jersey,Orange,Dosbrak
930,Old,Wooly Hat,Sweat,,Wayfarers,League Trophy,Red Jersey,Red,Dosbrak
931,Young,,,,Wayfarers,,White Jersey,Team,Dosbrak
932,Standard,,,,Wayfarers,Pigskin Ball,White Jersey,Black,Dosbrak
933,Standard,Winner Hat,,,,Captain Armband,Black Jersey,Orange,Dosbrak
934,Standard,,,Medal,,Pigskin Ball,Red Jersey Torn,Red,Dosbrak
935,Old,BA Snapback,Ad Beard,Gold Mouthguard,Laser Eyes,Confetti,Patriot Flag,Green,Dosbrak
936,Young,BA Snapback,Sweat,,,Captain Armband,Black Jersey,Green,Dosbrak
937,Standard,Winner Hat,England Paint,Medal,,,,Black,Dosbrak
938,Old,Title Crown,,,,,Managers Jacket,Green,Dosbrak
939,Standard,,,,,Yellow Card,Blue Jersey,Red,Dosbrak
940,Standard,BA Snapback,,Gold Mouthguard,,Fire Ball,White Jersey,Green,Dosbrak
941,Standard,Winner Hat,England Paint,,,,,Black,Dosbrak
942,Old,,,,,Confetti,Red Jersey,Team,Dosbrak
943,Standard,,,Gold Mouthguard,,Pigskin Ball,Blue Jersey,Green,Dosbrak
944,Standard,,,Gold Mouthguard,,Please Buy Rooney,White Jersey,Black,Dosbrak
945,Old,Winner Hat,,,,Captain Armband,Black Jersey,Red,Dosbrak
946,Standard,,,,,Fire Ball,Blue Jersey,Blue,Dosbrak
947,Young,BA Snapback,,,,Fire Ball,Patriot Flag,Red,Dosbrak
948,Young,Winner Hat,,,Laser Eyes,Confetti,Red Jersey,Red,Dosbrak
949,Standard,,Ad Beard,,,Captain Armband,Black Jersey,Stadium,Dosbrak
950,Standard,,Sweat,,,Confetti,Red Jersey,Red,Dosbrak
951,Old,Wooly Hat,,,,,Red Jersey,Blue,Dosbrak
952,Standard,BA Snapback,,,,Captain Armband,Black Jersey,Team,Dosbrak
953,Standard,,Sweat,Gold Mouthguard,,Pigskin Ball,Training Hoodie,Blue,Dosbrak
954,Young,,,,Wayfarers,,Suit,Green,Dosbrak
955,Standard,BA Snapback,England Paint,,Wayfarers,,,Red,Dosbrak
956,Standard,,Sweat,,,Confetti,Training Hoodie,Orange,Dosbrak
957,Standard,,England Paint,,Wayfarers,,,Blue,Dosbrak
958,Standard,,Sweat,,,Fire Ball,Blue Jersey,Green,Dosbrak
959,Standard,Winner Hat,,Medal,Bloody Eye,Please Buy Rooney,Patriot Flag,Blockasset,Dosbrak
960,Standard,Crown,,Medal,,Pigskin Ball,Managers Jacket,Orange,Dosbrak
961,Old,,,,Wayfarers,League Trophy,Red Jersey Torn,Red,Dosbrak
962,Standard,Wooly Hat,,,,Pigskin Ball,Red Jersey,Green,Dosbrak
963,Standard,,,,Laser Eyes,Fire Ball,Training Hoodie,Blockasset,Dosbrak
964,Old,,,,Bloody Eye,European Trophy,Red Jersey,Team,Dosbrak
965,Old,,,Gold Mouthguard,Wayfarers,,Black Jersey,Blue,Dosbrak
966,Standard,,,,,Captain Armband,Black Jersey,Green,Dosbrak
967,Standard,,,,Wayfarers,,Blue Jersey,Green,Dosbrak
968,Standard,,,,,Fire Ball,White Jersey,Orange,Dosbrak
969,Old,Wooly Hat,Sweat,Medal,Wayfarers,Fire Ball,Red Jersey,Orange,Dosbrak
970,Standard,BA Snapback,,,Wayfarers,,White Jersey,Team,Dosbrak
971,Standard,BA Snapback,Sweat,,,Please Buy Rooney,Suit,Team,Dosbrak
972,Standard,,,,Laser Eyes,Please Buy Rooney,Blue Jersey,Green,Dosbrak
973,Standard,,Sweat,,,,Red Jersey,Green,Dosbrak
974,Standard,Title Crown,Sweat,,,Captain Armband,Black Jersey,Blue,Dosbrak
975,Old,BA Snapback,,,Wayfarers,Fire Ball,Patriot Flag,Orange,Dosbrak
976,Old,,,,Wayfarers,Yellow Card,Managers Jacket,Black,Dosbrak
977,Standard,,Sweat,Medal,Laser Eyes,Pigskin Ball,Red Jersey,Green,Dosbrak
978,Standard,,Sweat,,,Confetti,Red Jersey,Orange,Dosbrak
979,Standard,BA Snapback,,,,Confetti,Managers Jacket,Green,Dosbrak
980,Standard,,Sweat,,,,Suit,Red,Dosbrak
981,Standard,,,,,Fire Ball,Astronaut,Orange,Dosbrak
982,Standard,Wooly Hat,,,Bloody Eye,Captain Armband,Black Jersey,Green,Dosbrak
983,Young,,,Gold Mouthguard,Bloody Eye,Captain Armband,Black Jersey,Green,Dosbrak
984,Standard,,,,Bloody Eye,,White Jersey,Black,Dosbrak
985,Standard,,,,Wayfarers,Fire Ball,Black Jersey,Green,Dosbrak
986,Standard,Wooly Hat,,,Wayfarers,,Red Jersey,Blue,Dosbrak
987,Young,,,,,League Trophy,Red Jersey Torn,Orange,Dosbrak
988,Standard,,Sweat,Medal,Bloody Eye,Confetti,Suit,Blue,Dosbrak
989,Young,,,Medal,,League Trophy,Red Jersey Torn,Team,Dosbrak
990,Standard,BA Snapback,,,Wayfarers,League Trophy,Red Jersey Torn,Green,Dosbrak
991,Standard,Wooly Hat,,,Bloody Eye,Pigskin Ball,Red Jersey,Orange,Dosbrak
992,Old,,,,,Yellow Card,Red Jersey,Orange,Dosbrak
993,Standard,BA Snapback,Sweat,,Bloody Eye,Pigskin Ball,Suit,Blue,Dosbrak
994,Young,,England Paint,,,,,Blue,Dosbrak
995,Old,,,Gold Mouthguard,,Confetti,Training Hoodie,Blue,Dosbrak
996,Young,BA Snapback,England Paint,Medal,,,,Blue,Dosbrak
997,Old,,Sweat,,,Fire Ball,Red Jersey,Green,Dosbrak
998,Young,,,Medal,Laser Eyes,Fire Ball,Red Jersey,Blockasset,Dosbrak
999,Standard,,,Diamond Grill,,Fire Ball,Training Hoodie,Orange,Dosbrak
1000,Standard,Winner Hat,Ad Beard,Gold Mouthguard,Bloody Eye,,Black Jersey,Red,Dosbrak
1001,Standard,BA Snapback,,,Wayfarers,Fire Ball,Blue Jersey,Orange,Dosbrak
1002,Standard,,,,,Pigskin Ball,Patriot Flag,Orange,Dosbrak
1003,Standard,,England Paint,,,,,Orange,Dosbrak
1004,Standard,BA Snapback,,,,League Trophy,Red Jersey Torn,Blockasset,Dosbrak
1005,Old,BA Snapback,,Gold Mouthguard,Wayfarers,Please Buy Rooney,Suit,Orange,Dosbrak
1006,Standard,,,Gold Mouthguard,,Captain Armband,Black Jersey,Green,Dosbrak
1007,Young,,England Paint,,Bloody Eye,,,Blue,Dosbrak
1008,Standard,Winner Hat,Sweat,Gold Mouthguard,,Fire Ball,Red Jersey,Orange,Dosbrak
1009,Standard,BA Snapback,,Gold Mouthguard,,Fire Ball,Patriot Flag,Black,Dosbrak
1010,Young,Winner Hat,,,,Confetti,Managers Jacket,Orange,Dosbrak
1011,Standard,,England Paint,,,,,Red,Dosbrak
1012,Standard,,England Paint,,,,,Green,Dosbrak
